name,role,component,layer,dtype,shape,params
model.vision_tower.encoder.layers.5.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,5.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.5.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,5.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.5.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,5.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.5.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,5.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.5.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,5.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.5.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,5.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.5.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,5.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.5.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,5.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.5.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,5.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.5.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,5.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.5.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,5.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.5.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,5.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.5.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.6.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,6.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.6.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,6.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.6.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,6.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.6.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,6.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.6.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,6.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.6.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,6.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.6.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,6.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.6.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,6.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.6.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,6.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.6.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,6.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.6.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,6.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.6.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,6.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.6.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,6.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.6.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.6.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,6.0,BF16,(),1
model.vision_tower.encoder.layers.7.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,7.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.7.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,7.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.7.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,7.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.7.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,7.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.7.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,7.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.7.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,7.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.7.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,7.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.7.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,7.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.7.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,7.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.7.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,7.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.7.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,7.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.7.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,7.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.7.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,7.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.7.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.7.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,7.0,BF16,(),1
model.vision_tower.encoder.layers.8.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,8.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.8.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,8.0,BF16,(),1
